feature,mean_importance,std_importance
reasoning_max_rise,0.8052085047122091,0.42791306003967217
reasoning_n_chunks,0.7778079223295208,0.6697103529286587
reasoning_mid_mean,0.7300396738224663,0.6046874578586087
answer_peak_pos,0.6837091953260824,0.590458827876124
answer_max_rise_pos,0.6804803765029647,0.4793728867088054
answer_max_rise,0.6438312224345282,0.5186849924590062
reasoning_max_rise_pos,0.5788241344853304,0.7713575709360436
answer_early_mean,0.49950995792169123,0.5682705930502191
reasoning_early_mean,0.3880328420724254,0.4689896172051852
answer_negative_mass,0.35411515621235595,0.3576946088300428
answer_time_positive,0.3193714798020665,0.4372085196668226
reasoning_zero_crossings,0.31851980682695286,0.32949902917781576
reasoning_peak_pos,0.2696779855177738,0.4410213371534344
reasoning_range,0.2471007413463667,0.4547794203402419
answer_max,0.2456211125012487,0.1804666482968164
answer_direction_changes,0.21202943350654097,0.4640484323157066
reasoning_max,0.20780832747695968,0.22436011574484013
reasoning_start,0.1584362614667043,0.12048133606367775
reasoning_direction_changes,0.14759764440823347,0.16572272880233874
reasoning_late_mean,0.14567524377489463,0.2515289613384762
total_n_chunks,0.14498558413470164,0.143198461534133
answer_min,0.141877343604574,0.18676178139992963
reasoning_monotonicity,0.13762286759447306,0.16179884135371264
answer_rebound_from_trough,0.13553206922952085,0.30305891992841616
answer_start,0.13205920504406093,0.11904504521320285
answer_trough_pos,0.1319546361453831,0.1564873151675734
reasoning_end,0.11822337878402323,0.12262112186976497
answer_range_minus_reasoning_range,0.11464698755880817,0.06517333100837841
answer_total_variation,0.09820958120399155,0.14556557401717363
reasoning_max_drop,0.09402923017041757,0.09297062044347132
answer_end_minus_reasoning_end,0.09218893274082803,0.11390176472583087
answer_max_drop_pos,0.09033716589910909,0.09138428242388062
reasoning_min,0.090267327579204,0.197900199732991
answer_std,0.0835842284199316,0.108808534137709
answer_mid_mean,0.08225413190666586,0.06718064286739493
reasoning_end_minus_start,0.08050847116392106,0.12980921185671807
reasoning_curvature_abs_mean,0.07975176214240491,0.1693844517556957
answer_n_chunks,0.06431354072410614,0.10479551226418019
reasoning_positive_mass,0.05986960908630863,0.11705507627550515
answer_end,0.05224451493122615,0.0761784978620494
reasoning_late_minus_early,0.05194076947518624,0.056741252087514835
reasoning_total_variation,0.043084463162813336,0.053995926984048356
reasoning_max_drop_pos,0.043079217697959395,0.034231536619858095
reasoning_rebound_from_trough,0.041051857802085576,0.028128803849507566
reasoning_trough_pos,0.040030949166975915,0.05193274448619977
answer_minus_reasoning_mean,0.0337751483079046,0.07552352756661168
answer_positive_mass,0.028309189609717577,0.043480233164666524
reasoning_std,0.02587691603694111,0.043422958340459554
answer_end_minus_start,0.02305138051742688,0.023743004451325135
answer_late_minus_early,0.02267596572637558,0.037762982422951265
reasoning_negative_mass,0.021641425241250546,0.048391697969416
answer_curvature_abs_mean,0.02068534237332642,0.028237608402579783
reasoning_time_positive,0.016457885969430208,0.03272260705878614
reasoning_fall_from_peak,0.015056117938365787,0.023707565306971524
answer_start_minus_reasoning_end,0.014230899978429079,0.021533177752239976
answer_range,0.00892909417161718,0.014349609484739909
answer_zero_crossings,0.008435073192231357,0.018861397053015466
answer_max_drop,0.007474296464351937,0.011735258536191484
reasoning_time_negative,0.007275572756770998,0.015731459952951964
answer_monotonicity,0.00472665379056707,0.010134006449351212
answer_late_mean,0.0022468100069090724,0.004192606006430641
answer_time_negative,0.0,0.0
answer_fall_from_peak,0.0,0.0
