feature,mean_importance,std_importance
answer_n_chunks,11.032424482319039,4.596157589738455
answer_max,1.8367848296184093,1.29915418698625
answer_monotonicity,1.5360643971711396,0.9510823603388058
answer_max_drop,1.4041445018607193,1.2382616323591988
answer_negative_mass,1.3191730563645252,0.9558008320036351
answer_end_minus_start,1.2406031507998705,1.6853417039710072
answer_start,1.127629614667967,0.41287023445815324
answer_rebound_from_trough,1.1145100297522732,0.5704159653720957
answer_min,1.084048861451447,0.9351165594112975
answer_max_rise,0.9310828447458335,0.5969694385348376
answer_max_drop_pos,0.9161496770917438,0.5119603576839691
answer_total_variation,0.8617269014939666,0.8050974975933115
answer_end,0.7809692883165553,0.781618850163397
answer_late_mean,0.74811017063912,0.42023801194226745
answer_late_minus_early,0.7117573455674574,0.6298115191244987
answer_trough_pos,0.6959559463430196,1.2907205018754588
answer_positive_mass,0.6185769293573685,0.6255691441951884
answer_mid_mean,0.5935465484741144,0.3895521684508909
answer_zero_crossings,0.58574905480491,0.6032730608973286
answer_fall_from_peak,0.5564586842607241,0.33923720538958796
answer_early_mean,0.49860572116449475,0.507538073885705
answer_std,0.29253086453536525,0.19413895005361004
answer_range,0.2815026608644985,0.25108403820083347
answer_time_positive,0.26934472332941367,0.15351064338540266
answer_curvature_abs_mean,0.2605697704362683,0.1669058671642962
answer_max_rise_pos,0.2603486149921082,0.16086328602840289
answer_peak_pos,0.2202333412831649,0.4060828818848266
answer_direction_changes,0.18262100828578695,0.24592453695531732
answer_time_negative,0.10275817918591201,0.11661234073326783
