feature,mean_importance,std_importance
answer_n_chunks,276.3277597003681,41.426435807149836
answer_traj_t09,108.90755218116837,56.143923295479745
answer_traj_t07,82.20608212494373,37.75968340726846
answer_traj_t06,69.26279752554011,44.61394348822881
answer_traj_t05,63.081600697461695,45.945988617690546
answer_negative_mass,57.91464781812192,38.025704684866106
answer_traj_t04,57.685501410451934,21.10427989757685
answer_early_mean,50.57374724030719,27.705530883035145
answer_start,47.256241916649216,47.262406105125635
answer_max_drop_pos,45.99805924694065,20.443808708155363
answer_traj_t10,44.88840830533148,34.08952751948362
answer_curvature_abs_mean,44.42007420320299,31.36042945261953
answer_traj_t12,43.34078907775098,35.26788896883755
answer_max_rise,42.672385703958376,23.79954406712518
answer_traj_t14,42.334441799330946,27.87365981976878
answer_monotonicity,40.58874365644259,9.242547524950892
answer_traj_t17,37.10604660611425,17.557294264047584
answer_traj_t03,35.78127879687866,26.44485065912995
answer_positive_mass,35.422349162615134,18.07357013073516
answer_end,35.20782689544103,17.662176437715672
answer_traj_t15,34.654470576778195,23.300881115575685
answer_traj_t02,33.27806124727531,12.365995907356625
answer_max,29.965342312145367,16.260082504911058
answer_total_variation,29.93525364159159,24.38083096665708
answer_late_mean,28.29419528246508,12.413606657152854
answer_traj_t11,27.887902611851434,18.367218971959893
answer_traj_t18,27.851763941106036,11.538571373895959
answer_rebound_from_trough,25.36674576272237,18.38925668802155
answer_range,25.160199473983702,17.920903266261448
answer_traj_t13,24.547345179354892,12.61090958630214
answer_traj_t16,24.337821123795585,18.225035443616726
answer_mid_mean,23.269954809354118,17.692370598253294
answer_traj_t08,22.80152801613945,10.353806302312359
answer_max_drop,22.784788856583482,15.513382694242825
answer_min,19.72381312846057,8.608788612972278
answer_end_minus_start,19.389582972274447,9.787380674301769
answer_trough_pos,17.92401146206433,15.909483683095736
answer_fall_from_peak,16.7339416624051,8.728073735987465
answer_traj_t01,15.40654853603013,5.822810821598985
answer_late_minus_early,13.961590360402317,13.196106757302578
answer_max_rise_pos,12.34571761668431,6.241725732582655
answer_peak_pos,11.832758795461649,7.184374895782927
answer_zero_crossings,11.090266968870484,2.9651288033449488
answer_time_positive,6.340508067484676,10.508101258400961
answer_direction_changes,4.913897811272181,4.234176327189723
answer_std,2.9124964623656617,2.6303576580325005
answer_time_negative,1.2175408251583577,0.7108638266973126
