feature,mean_importance,std_importance
reasoning_range,79.08155044007508,42.37394828244998
answer_end_minus_reasoning_end,61.83081462103873,42.311658319189114
answer_start_minus_reasoning_end,57.67587522519752,48.653747935732135
reasoning_mid_mean,52.12838259427808,18.357569497495106
reasoning_n_chunks,51.1539643551223,21.08672943786972
answer_std,44.09250307478942,40.54499925181464
reasoning_std,41.09282651431859,39.87335017050961
answer_max_drop_pos,36.351417965069416,30.562191841364008
answer_end_minus_start,34.27234859531745,34.867701016771036
answer_range,32.77376769548282,54.33318185721963
reasoning_max_rise,30.881862026266752,25.9826773587252
reasoning_max,29.77662181863561,28.355501786515262
reasoning_fall_from_peak,29.08946842206642,10.753419496560628
reasoning_peak_pos,28.50024530310184,14.689080293058238
reasoning_late_minus_early,22.454246698040514,24.215580500612887
reasoning_positive_mass,22.1130366910249,21.358521948987523
reasoning_min,21.983919633552432,11.6144248172877
answer_max_rise_pos,21.82020443174988,22.501641205171136
total_n_chunks,21.77072741361335,23.827850722391137
answer_positive_mass,21.07653051642701,21.8828674293548
reasoning_max_drop_pos,20.969708645995706,10.79267997394716
reasoning_direction_changes,19.26629945486784,10.957018566341757
reasoning_start,19.078680978063495,13.349689390424485
answer_minus_reasoning_mean,18.981455186847597,6.762289858738349
reasoning_negative_mass,17.543979415815556,13.319143645232488
answer_mid_mean,16.060767539590596,21.897706135848665
reasoning_end_minus_start,15.943975415825843,12.746150974252723
answer_max,15.919102771766484,15.215099314924966
answer_max_rise,15.583828507177532,19.70630210833087
reasoning_late_mean,14.566557453959831,13.547339534584541
reasoning_zero_crossings,13.82774359001778,9.875206176156109
answer_monotonicity,13.154776336625218,22.483367680797244
reasoning_total_variation,11.071164077194407,6.118640407668612
answer_start,10.636478225607425,12.069488024038428
answer_end,10.577733069332316,13.873777341349832
reasoning_rebound_from_trough,9.715817809384315,6.605109051986648
reasoning_max_rise_pos,9.378694189246744,7.667008948607819
reasoning_curvature_abs_mean,8.454536959342658,7.249229983905951
answer_fall_from_peak,8.313271778682246,5.5699403217718295
answer_n_chunks,7.915068851411343,11.908694484212296
answer_peak_pos,7.699603055417538,12.203830158838109
reasoning_end,7.548161684535444,11.587417819831215
answer_range_minus_reasoning_range,5.924813014920801,1.8501623856660259
reasoning_max_drop,5.684512425027788,6.955476027158472
answer_min,5.6282047849148515,6.545061054517609
reasoning_monotonicity,5.263243381585926,4.403829387693078
answer_late_minus_early,5.126493553444743,7.112554016770095
answer_late_mean,4.4929830795153975,3.285810485519345
reasoning_trough_pos,4.177550991717726,3.2214803629316986
answer_max_drop,3.9485995676368475,4.517329135302555
reasoning_early_mean,3.7789966858923436,2.6802152063366846
answer_total_variation,3.432156817894429,3.2925214998929757
answer_negative_mass,2.3150683460757135,3.1433576608875105
reasoning_time_positive,1.5687742495909334,2.30874012240842
answer_curvature_abs_mean,1.3339152005501091,0.9288842289849131
answer_early_mean,0.8017891701310873,0.4839476593448269
reasoning_time_negative,0.7364475902169942,1.6306665297191043
answer_time_positive,0.676659275405109,1.5130561374115752
answer_rebound_from_trough,0.6007658004760742,1.3433531684215776
answer_direction_changes,0.2092523992061615,0.4679025890799002
answer_trough_pos,0.20587939992547036,0.3808530460602332
answer_time_negative,0.0,0.0
answer_zero_crossings,0.0,0.0
