feature,mean_importance,std_importance
answer_monotonicity,1.425439371373137,0.2724933554292916
answer_fall_from_peak,1.1614200721352717,0.3116107571966821
answer_early_mean,0.8482235299270947,0.1881381230839314
answer_time_positive,0.8291451685929815,0.17960529963307054
reasoning_max_rise_pos,0.6569345574706064,0.28357247910591876
answer_minus_reasoning_mean,0.6406940103809007,0.09350174080570858
answer_mid_mean,0.6387133871399857,0.2275559981903972
answer_range_minus_reasoning_range,0.6315722073816362,0.22241479989918317
answer_end,0.5877517397569527,0.08094607261293346
answer_late_minus_early,0.5804823971017594,0.1039977244104617
answer_end_minus_reasoning_end,0.5736162092782056,0.31615840085940916
answer_direction_changes,0.563159540671773,0.18494219585850655
answer_start_minus_reasoning_end,0.5528274702918399,0.21254719623698318
answer_end_minus_start,0.5183011421904463,0.2929639651545651
reasoning_total_variation,0.5043129050480981,0.3136737038780925
reasoning_monotonicity,0.4974296271773711,0.05136182755188544
answer_late_mean,0.408687216429778,0.09903577727185582
total_n_chunks,0.4071468232286076,0.16539803821809954
answer_time_negative,0.4025888229381439,0.2292560022426639
answer_curvature_abs_mean,0.396613017465714,0.04030962632124427
reasoning_n_chunks,0.3865082164573466,0.1761358013967185
answer_negative_mass,0.3742431974887548,0.10852084399023594
reasoning_direction_changes,0.3363805374880048,0.2062131024599401
reasoning_peak_pos,0.31738781402107397,0.16639681734866577
reasoning_min,0.30880533036751806,0.19372117520611462
answer_max_rise_pos,0.30842057133473705,0.1892862355608705
answer_zero_crossings,0.30605793874667037,0.1057340297263738
reasoning_trough_pos,0.2734205927277198,0.18292416299817768
reasoning_max_drop,0.2671688858717954,0.09287114943031906
answer_trough_pos,0.2670148440776219,0.26584614639414234
reasoning_std,0.266650768836758,0.15734311469614684
reasoning_max,0.26328348451143746,0.09086540596139508
answer_peak_pos,0.24708428541118269,0.07520282219205218
reasoning_end,0.24283446627721217,0.17677985871066318
answer_rebound_from_trough,0.2381997118284985,0.1030395315140323
reasoning_start,0.23339025498987648,0.08665143763271402
answer_max_rise,0.22828849906256082,0.1649044594655884
answer_max_drop,0.22555014307803992,0.23567217123107487
reasoning_late_mean,0.2202737504309072,0.09238420600549413
reasoning_late_minus_early,0.19847941988596432,0.09322559761643448
reasoning_max_rise,0.1822794439752365,0.17737416045769513
reasoning_curvature_abs_mean,0.17148715977513856,0.14508710951042797
reasoning_max_drop_pos,0.1707541616092591,0.15333493050476868
reasoning_time_negative,0.16701777314299043,0.07434869566302946
reasoning_time_positive,0.16701777314299035,0.07434869566302986
reasoning_positive_mass,0.16566765861534197,0.15882808052642125
reasoning_fall_from_peak,0.1646839334655879,0.14490836475657073
reasoning_rebound_from_trough,0.15950408892051823,0.11162969911799754
answer_start,0.15332109765634372,0.046470366270316296
reasoning_zero_crossings,0.15052682521600286,0.16470419844880899
reasoning_mid_mean,0.14998274432328035,0.13279003159916195
answer_total_variation,0.14610749519638033,0.05197471065435398
answer_positive_mass,0.13857576344349082,0.12320055870347464
answer_min,0.1381450348873923,0.08396945415258236
answer_n_chunks,0.1359830960865161,0.07697530957315349
reasoning_range,0.12853479653175034,0.10481851680620449
answer_max_drop_pos,0.12648835928628444,0.08515401231011625
reasoning_end_minus_start,0.12204470351495456,0.024290647814773546
answer_max,0.10971654696771097,0.08302297962546701
answer_std,0.10317680390471409,0.07690226670820738
reasoning_negative_mass,0.100088859912465,0.1300054865029367
reasoning_early_mean,0.09755297503188994,0.10724983203221632
answer_range,0.08726038116257834,0.07729084270085151
