feature,mean_importance,std_importance
reasoning_max_drop_pos,1.6871489392098737,0.7401534899628223
reasoning_positive_mass,1.0676423063734546,0.6068377615174734
answer_trough_pos,0.9240099920803914,0.5202832063277703
reasoning_negative_mass,0.8000342502433341,0.5217270535874098
reasoning_max,0.6425688857445493,0.49181288590853695
total_n_chunks,0.6335507047362625,0.7809255002564396
reasoning_direction_changes,0.617728790640831,0.5526601981617205
answer_zero_crossings,0.5853228755528107,0.44797956236803066
reasoning_n_chunks,0.5474837943096645,0.3282458309758628
reasoning_monotonicity,0.49997866340272595,0.21040007027722185
reasoning_min,0.4769029321731068,0.46069614604612347
answer_min,0.37418312220834193,0.41930593165251573
answer_early_mean,0.346823045052588,0.36799684893333506
answer_end,0.3448089822079055,0.435215618009782
answer_n_chunks,0.3412760874518426,0.29014451352541143
answer_late_minus_early,0.31264836429036225,0.22596593093001222
reasoning_peak_pos,0.2876744022069033,0.17607007702126032
answer_negative_mass,0.2715887605212629,0.06734255410086962
reasoning_max_rise,0.2410313112894073,0.30558917234839333
reasoning_early_mean,0.2383773921057582,0.15514482886938338
answer_range,0.2217273921298329,0.09314488364033276
answer_max,0.2194232621928677,0.21671277721020696
answer_mid_mean,0.2047602265549358,0.32926887295769663
answer_minus_reasoning_mean,0.20153622818761505,0.28543407358806344
reasoning_start,0.18880586520244833,0.21835637535544686
reasoning_std,0.18104710457846523,0.1731081195901892
reasoning_max_drop,0.1775512677791994,0.2857517066391542
reasoning_trough_pos,0.177401552349329,0.12844002143576683
answer_peak_pos,0.17112626603047829,0.35029817677407815
answer_rebound_from_trough,0.16729235680249985,0.09955041014368277
answer_start,0.1670407445577439,0.16519670629580083
reasoning_mid_mean,0.1384137470391579,0.11435100322028943
reasoning_end,0.13395319051924162,0.13401993638514462
answer_max_rise_pos,0.11855697220598813,0.1912019714292496
answer_max_drop_pos,0.10980016837711445,0.12141617954674319
answer_positive_mass,0.10840282133431174,0.10761310376133776
answer_fall_from_peak,0.1052826325292699,0.11886386610227051
reasoning_range,0.09991925715003162,0.17739960268494173
reasoning_zero_crossings,0.09243896001134999,0.16841092477181568
answer_max_rise,0.08547719072957989,0.08982677615588078
answer_monotonicity,0.07706239595718216,0.12562048845348028
reasoning_max_rise_pos,0.07533107700292022,0.09009114113241047
reasoning_late_mean,0.07051168346079066,0.10707180997126671
answer_start_minus_reasoning_end,0.06656903066905215,0.11353935479318882
reasoning_fall_from_peak,0.0592199390521273,0.06914250239967026
reasoning_late_minus_early,0.057476119179045784,0.0645357008656334
reasoning_curvature_abs_mean,0.05262702782638371,0.055727793949251175
reasoning_time_positive,0.04716742900782265,0.06562213399170319
answer_max_drop,0.0392921858583577,0.05429066127159136
answer_end_minus_start,0.03807017866638489,0.059983431761439686
reasoning_rebound_from_trough,0.030032183101866394,0.04207717113961414
answer_std,0.026959953119512648,0.03700063576525664
answer_curvature_abs_mean,0.02393027571379207,0.02711434781635378
answer_direction_changes,0.023727400228381157,0.0374729944359268
answer_range_minus_reasoning_range,0.022826575255021454,0.018837236963948498
reasoning_end_minus_start,0.021350491652265192,0.020320661661459738
answer_late_mean,0.020069796315510757,0.025864236897821313
reasoning_total_variation,0.01718219485483132,0.024158596231222674
answer_end_minus_reasoning_end,0.013017961848527193,0.029109047621805623
answer_total_variation,0.008770888528670185,0.01568356357085743
answer_time_positive,0.002244203572627157,0.003196505086758031
answer_time_negative,0.0005729819997213781,0.001281226701260767
reasoning_time_negative,0.0,0.0
