feature,mean_importance,std_importance
reasoning_max_rise_pos,1.7607273318368244,1.192981256917876
answer_mid_mean,1.736139796412317,1.7258796328775203
total_n_chunks,1.29270093117957,0.9448834525410306
reasoning_early_mean,1.1120421346684453,1.0430431996076615
answer_start,0.920246541974484,1.6314297710543253
answer_negative_mass,0.790087959106313,0.48068943755524074
reasoning_direction_changes,0.7330050746008056,1.0927732939544754
reasoning_min,0.5919883282098454,0.5599008215521953
answer_late_mean,0.5357972313358914,0.6339560966272154
reasoning_n_chunks,0.5248285477369791,0.7059168342003033
answer_minus_reasoning_mean,0.48139404146932063,0.602342504757432
reasoning_max_drop_pos,0.4767640386708081,0.7754768659074974
reasoning_mid_mean,0.4629786964855157,0.6694724884729301
reasoning_end_minus_start,0.4454254366020905,0.39671803767117875
answer_late_minus_early,0.3860267977201147,0.2269831934115182
answer_max_drop_pos,0.36218118824181145,0.37396752212701684
answer_rebound_from_trough,0.352641037554713,0.22744798188970677
reasoning_late_mean,0.3162229390844004,0.2541202738680364
answer_max_rise,0.2979459059832152,0.5480353035397534
reasoning_trough_pos,0.293175119816442,0.40594931988976996
reasoning_start,0.2733398052776465,0.469284589827588
answer_zero_crossings,0.2632307358115213,0.34852349825754014
reasoning_positive_mass,0.23922007234941703,0.2827602422218159
answer_positive_mass,0.23797176933148875,0.3152478403949938
reasoning_std,0.22883279460220365,0.10727401687468875
answer_start_minus_reasoning_end,0.2232071451668162,0.4126768542009973
reasoning_rebound_from_trough,0.22038406859210227,0.3257205209258302
reasoning_end,0.21484133924823254,0.25972115905692433
reasoning_max_drop,0.20766971334232948,0.22727721332515335
answer_n_chunks,0.17062704471172765,0.3808918304212743
answer_range_minus_reasoning_range,0.16214289080235175,0.0668680931408089
reasoning_peak_pos,0.16072071629751009,0.28963875404138606
answer_end_minus_start,0.15190966321970337,0.2651618981420287
reasoning_monotonicity,0.13706909780448767,0.18372613072587674
answer_max_rise_pos,0.1321482247003587,0.2189902951426116
answer_max,0.12509945550118573,0.16483180342525575
answer_trough_pos,0.1205290749669075,0.21007605101884977
reasoning_curvature_abs_mean,0.1171939357300289,0.12341300595188719
reasoning_zero_crossings,0.10546499800984747,0.12282487031759846
reasoning_total_variation,0.10407953886897303,0.09185723475706209
reasoning_negative_mass,0.0997996082121972,0.1480681537355476
reasoning_max_rise,0.09096700455993414,0.1598994503636591
answer_fall_from_peak,0.08152035629027524,0.07621561600977884
answer_std,0.07901881722500548,0.17583690768599694
answer_end_minus_reasoning_end,0.0741661933454452,0.10280170088129188
reasoning_late_minus_early,0.07234698804968502,0.048120710764538846
answer_early_mean,0.07160520845209248,0.10757326363647937
answer_curvature_abs_mean,0.0669340680615278,0.09921872970285414
reasoning_max,0.06448337234323845,0.06848311773751052
answer_total_variation,0.05718929038848728,0.08332146054025578
reasoning_range,0.052192745549837126,0.051454680584158134
reasoning_time_positive,0.04996097211842425,0.08320336790078854
answer_peak_pos,0.04503179895691574,0.061581128426106045
answer_end,0.044925223250174895,0.07421514021319214
answer_range,0.04400440388126299,0.07272035327656025
answer_time_positive,0.026406373700592668,0.04319089674847156
answer_direction_changes,0.025914587610168384,0.015722188620208234
answer_time_negative,0.02411337206722237,0.04746891107249582
answer_min,0.023267174026113936,0.0248618510077341
answer_max_drop,0.022890872787684202,0.016055541406514284
reasoning_fall_from_peak,0.02009540964500047,0.03852876689110785
answer_monotonicity,0.018075764091918245,0.017881570785840295
reasoning_time_negative,0.0027411960414610802,0.0061295006883603075
