feature,mean_importance,std_importance
reasoning_max_drop,1.1744613481426738,0.22422431801159345
reasoning_direction_changes,1.103729216126965,0.3227519417178593
answer_range_minus_reasoning_range,1.0543082177855152,0.31615702344018726
answer_n_chunks,0.7776724131754861,0.2384727318171328
answer_time_positive,0.6505905773635624,0.1404511840344565
answer_time_negative,0.6505905773635623,0.14045118403445656
reasoning_max,0.617549012013775,0.10722454534192875
answer_negative_mass,0.6015512066179937,0.4498754791232431
answer_positive_mass,0.5990612587241657,0.20451221858152738
reasoning_max_rise,0.5838749996507222,0.3475914810550823
reasoning_peak_pos,0.5381624056452557,0.23909881090336313
answer_early_mean,0.5037899707413743,0.19819246570775578
answer_min,0.48683464878675553,0.30217892693941484
answer_max_rise_pos,0.4400845656814317,0.2637942510299051
answer_total_variation,0.4217391247802576,0.4113289833374895
reasoning_positive_mass,0.42108212668818973,0.18810033815142843
reasoning_late_minus_early,0.41142088869467963,0.12184322973824137
reasoning_trough_pos,0.4050506880570869,0.1818862054526299
reasoning_start,0.40429786992016253,0.18224987461851658
answer_zero_crossings,0.397066094392501,0.26259181597335385
answer_late_mean,0.39561126739271274,0.15912489884224595
reasoning_monotonicity,0.3927365601088432,0.22328979334270774
reasoning_curvature_abs_mean,0.39170735296207637,0.1817723194601621
reasoning_range,0.3832556388446106,0.22313849474676295
reasoning_total_variation,0.3772357867905543,0.07585732746865949
answer_max,0.36666801619879746,0.16992927565997568
answer_max_rise,0.3548836286914697,0.21416813128739423
answer_trough_pos,0.3425510919174792,0.31359905531739674
reasoning_zero_crossings,0.34185838844368466,0.3420825274629675
reasoning_late_mean,0.34104497866711053,0.21220471769804158
reasoning_std,0.3393831328717688,0.1713489547468664
answer_start,0.3221939728988864,0.24276238088822416
reasoning_min,0.32196629164216406,0.14389838065854962
answer_curvature_abs_mean,0.3189568636822838,0.1303201004939474
answer_end_minus_start,0.3171593806207007,0.13738037402898015
reasoning_negative_mass,0.3088590100200171,0.2872322851723218
reasoning_early_mean,0.2890839485468721,0.26516445224055707
reasoning_mid_mean,0.26934645446347627,0.13737717045224282
answer_direction_changes,0.2524426444406988,0.15068260950474344
answer_minus_reasoning_mean,0.23977933633470952,0.2062308401235716
reasoning_fall_from_peak,0.23747953568664112,0.0972006657435162
reasoning_time_negative,0.23107779838728915,0.19467342347385308
reasoning_time_positive,0.23107779838728879,0.1946734234738532
reasoning_max_rise_pos,0.20699354463013217,0.15755493864365072
reasoning_end_minus_start,0.19448117023036005,0.07694933363127537
answer_monotonicity,0.19020214767279076,0.20146274721771495
reasoning_max_drop_pos,0.18733589071715787,0.18582018542302334
answer_start_minus_reasoning_end,0.18434837809731713,0.10748501016613103
answer_end,0.1828381817110118,0.15978737235337742
answer_mid_mean,0.17939196986678857,0.02817422562741102
answer_max_drop_pos,0.16780495322034003,0.12814017478867984
answer_std,0.15087524399310567,0.10230921183419252
answer_range,0.13800490011927619,0.10182225852135655
answer_peak_pos,0.1377016467789903,0.05644271365118662
answer_late_minus_early,0.13290767509898957,0.09084151272134869
answer_max_drop,0.13004267959310697,0.11479316529337732
answer_rebound_from_trough,0.1298711390954384,0.09861188586563452
answer_fall_from_peak,0.09825922214899423,0.09085712852036647
answer_end_minus_reasoning_end,0.08055590247610574,0.05261187043176259
reasoning_end,0.07299996275925708,0.035699958902337826
reasoning_n_chunks,0.06055917674537251,0.03675613815025354
total_n_chunks,0.04213024171652162,0.04571951622296983
reasoning_rebound_from_trough,0.039134167526871266,0.03013981586907809
