feature,mean_importance,std_importance
answer_max_rise,0.13570300540047206,0.04154214009569395
answer_max_drop,0.07062191536558746,0.0452619480409534
answer_curvature_abs_mean,0.06376846767279949,0.020302176642515372
answer_n_chunks,0.060672944411317466,0.021197745895662198
answer_negative_mass,0.0605897978140672,0.02307147927116708
reasoning_trough_pos,0.05925902494129087,0.016193818163366916
reasoning_max_rise_pos,0.051269361009709545,0.020034333875457104
reasoning_max_drop,0.05095176444202907,0.02697124849749032
answer_mid_mean,0.05022834302004246,0.02220330889316903
answer_peak_pos,0.047871705306579325,0.03887842107814022
answer_max,0.04578387270695748,0.02443393979449848
reasoning_min,0.04434733389608033,0.0210413874225765
answer_minus_reasoning_mean,0.04393487508056424,0.03662713143770016
reasoning_curvature_abs_mean,0.040270300910327,0.026939702805053124
answer_range_minus_reasoning_range,0.038215713945207,0.022397165103409975
answer_std,0.03812837364009071,0.03528111657533944
reasoning_time_positive,0.03749271062102925,0.0220276613967053
reasoning_time_negative,0.03749271062102909,0.022027661396705242
answer_direction_changes,0.03682913605679934,0.03394755668668115
reasoning_zero_crossings,0.03657885953903994,0.014840223611750107
answer_trough_pos,0.035405697971904945,0.01888159530983258
answer_range,0.03411611573749074,0.025518332124737843
reasoning_monotonicity,0.03348245265838348,0.025952914652451014
answer_total_variation,0.03334893902189108,0.012466930249581124
reasoning_max_rise,0.0333056454495162,0.009036257410017243
answer_fall_from_peak,0.03246371484297873,0.01900220912216448
reasoning_peak_pos,0.0316269471227705,0.01789768868769327
answer_start,0.030785093161090286,0.027809906321455066
reasoning_start,0.03047338002893485,0.016251694683586573
answer_max_rise_pos,0.029706902460686847,0.026096423444629858
answer_positive_mass,0.029629287833841132,0.02220131088907064
reasoning_positive_mass,0.029142616534010145,0.013735436616123373
reasoning_range,0.026873679011453717,0.01181445081671887
answer_max_drop_pos,0.025663728513140815,0.01732330849465353
reasoning_negative_mass,0.02450314347133998,0.01901950704853807
reasoning_total_variation,0.022382099964993917,0.023226170573229354
answer_end_minus_start,0.022340691102068353,0.020433912260359576
answer_late_mean,0.022055681652323002,0.01775667922200918
answer_monotonicity,0.020999896095544455,0.0181025710582491
answer_min,0.01837820687724408,0.014165926719944308
reasoning_std,0.018107551164110468,0.012860746676899959
answer_end,0.017337325663093976,0.013512140915376664
reasoning_late_mean,0.017216171473227564,0.010957248352109641
answer_time_negative,0.016956476573345633,0.014803860130975418
answer_time_positive,0.016956476573345612,0.014803860130975491
reasoning_direction_changes,0.016363876259954346,0.007726757587944133
answer_start_minus_reasoning_end,0.016317502094854698,0.014570761447538255
answer_zero_crossings,0.016292161534158182,0.00832200130295616
answer_rebound_from_trough,0.016290241661346412,0.007125839246974583
answer_late_minus_early,0.01527639446627456,0.013346341865910173
reasoning_early_mean,0.015274301213256337,0.01565636075300898
reasoning_n_chunks,0.014661260613556815,0.010301650546545789
reasoning_end_minus_start,0.013960216475819137,0.007352667192690208
total_n_chunks,0.012719827597655243,0.007890874469692132
answer_early_mean,0.01266232695608947,0.008513443126791103
reasoning_mid_mean,0.01247356860225851,0.010558896066230984
reasoning_max_drop_pos,0.0118059705874884,0.011756615970839095
reasoning_fall_from_peak,0.011169612046147425,0.005936338425757503
reasoning_rebound_from_trough,0.010462976864850764,0.010090395261060823
reasoning_end,0.010326690298148842,0.005309010760965369
answer_end_minus_reasoning_end,0.006879157358784228,0.00974835087872759
reasoning_late_minus_early,0.005053712800836526,0.004518411756999934
reasoning_max,0.004468993087130811,0.0035125085855938977
