feature,mean_importance,std_importance
reasoning_late_mean,148.26418737932846,67.29016119235692
reasoning_direction_changes,139.68398756735036,81.13269185608502
reasoning_positive_mass,99.04802891155464,85.54487610706627
reasoning_max,67.34671679635764,57.374228568670596
answer_range_minus_reasoning_range,66.52590307697497,29.61011092347403
reasoning_trough_pos,47.23310577297453,38.677146004956306
answer_traj_t04,45.807198693630184,70.04930857680017
reasoning_max_drop_pos,36.948275763541645,72.85174716672267
answer_std,36.03940370619777,25.147607454474205
reasoning_traj_t11,33.207490187872494,25.652792789160372
reasoning_max_rise,30.70219909670996,32.06769827660194
answer_traj_t18,30.657398447304057,36.83452774888807
answer_early_mean,30.566306350706448,36.11135951476131
answer_traj_t06,29.56771658879699,38.62678455069787
reasoning_total_variation,29.49080071340732,63.076796454742386
answer_monotonicity,28.869339307627087,39.15829863518553
reasoning_start,28.351956957457112,35.210667715123215
reasoning_traj_t17,25.818578716496017,24.273350952575658
reasoning_traj_t12,25.43407250754591,42.97173596139874
reasoning_early_mean,25.406677915912656,35.899943346610016
answer_traj_t17,25.18594668003997,13.2314416081117
answer_traj_t08,24.70507795452724,43.29981910284046
reasoning_traj_t01,24.382083419083745,24.349900705325467
reasoning_traj_t02,22.1742716518281,27.644876057149474
reasoning_traj_t13,21.864293557123545,14.948195656913988
answer_traj_t01,20.598080925019133,13.807082889011264
answer_traj_t09,18.31663268684136,26.386322972304413
reasoning_traj_t09,17.206404610792166,24.73231126250595
reasoning_zero_crossings,16.261021227772524,32.36048013997727
reasoning_traj_t06,14.876680703960883,23.8499867445973
reasoning_negative_mass,14.64630309824173,18.622837784826903
answer_positive_mass,14.584542086364639,20.026577262948685
reasoning_traj_t08,14.4013142057568,8.809112076888812
answer_traj_t05,14.2101243866125,15.051276123220475
reasoning_traj_t15,14.10168177721017,16.83985331860273
reasoning_end_minus_start,13.8150491738481,15.585296630361112
answer_traj_t16,13.138303967177743,23.873379054334094
reasoning_traj_t05,12.895679435953866,12.457516180324642
answer_traj_t13,12.524282287122958,6.8914211644375944
reasoning_traj_t10,12.45164619921798,20.468594142952977
answer_total_variation,12.089777416100421,13.872237393525502
reasoning_traj_t03,11.733970771463513,21.345525289498532
answer_end_minus_reasoning_end,11.408458390225091,13.468126437698682
reasoning_min,11.102024263695771,7.915172115460555
reasoning_fall_from_peak,10.444576504842766,11.259570909698267
reasoning_max_drop,10.302003994495797,5.338900073731736
answer_traj_t03,10.126305571471695,13.227110154863487
answer_curvature_abs_mean,9.864078350992067,8.121150795379622
answer_trough_pos,9.317081270936077,9.265584790124475
answer_traj_t02,9.03347156286541,9.557364235010256
reasoning_traj_t07,8.968575233871869,12.452076668312191
reasoning_traj_t14,8.952287702742323,6.051220075876935
answer_rebound_from_trough,8.887854911455232,14.47632647790085
reasoning_traj_t18,8.600238121557293,13.645868776288914
reasoning_late_minus_early,8.062203624166964,9.615642249351762
answer_minus_reasoning_mean,7.615277730253135,6.396741124254319
total_n_chunks,7.4376429524438965,8.300096934766525
answer_late_minus_early,7.416058441784008,11.39907838173314
reasoning_rebound_from_trough,7.368360996810397,10.06591847627013
answer_traj_t07,6.9737879520397055,4.3672585087471605
answer_start_minus_reasoning_end,6.925953795949789,13.081468070444084
reasoning_mid_mean,6.545311977458316,7.928354677151775
reasoning_time_positive,6.370405236365086,11.66468090579708
reasoning_monotonicity,6.068137592675805,8.725710493687094
reasoning_n_chunks,5.89544758812486,4.313730530078283
answer_negative_mass,5.644076967824566,10.570960601946853
answer_max_drop_pos,5.222222977097383,1.803934760953199
answer_fall_from_peak,5.163539206480133,3.431512242677975
reasoning_range,4.901494063866155,4.693331959086424
answer_max,4.110671793056104,6.590518264368466
reasoning_max_rise_pos,4.011128214358787,2.7654419845982816
answer_traj_t11,3.8973379478349606,3.7974821190968546
reasoning_end,3.56776067538595,4.7184860717292905
reasoning_std,3.4763644183822144,1.2976630952407258
answer_peak_pos,3.3981471697816317,3.5465606056524823
reasoning_traj_t04,3.383377309846831,3.7526727386289442
reasoning_curvature_abs_mean,3.1449096875224276,3.470183732325896
answer_mid_mean,2.9453826021080842,2.687383268271277
answer_time_positive,2.786618375822694,2.854719641787638
reasoning_peak_pos,2.396187643894069,4.282121448139654
answer_end,2.361042904140573,3.731984861366338
answer_traj_t12,2.339561557489635,3.0795778706369994
answer_time_negative,2.264477773476392,3.0394894168094924
reasoning_time_negative,2.1779658526343164,2.4108357864879064
answer_traj_t14,2.0652545158650213,2.5677292425753095
answer_max_rise,1.9648344625851597,3.838580605943217
answer_range,1.8124623221560774,3.3250447683508177
reasoning_traj_t16,1.6715655823451976,1.8240041699701217
answer_min,1.6602000286928469,2.311946628904973
answer_late_mean,1.6223118261207414,1.0135030668408238
answer_traj_t15,1.439771623466998,2.3135278025835326
answer_traj_t10,1.2711321332248986,1.001623383716091
answer_max_rise_pos,0.7985363255681104,1.258372416522122
answer_start,0.7641470010594736,0.49601253882875684
answer_n_chunks,0.6125475251913697,0.742141025438117
answer_end_minus_start,0.6024508992383708,1.071694678653546
answer_max_drop,0.3743727941246596,0.48911663325411825
answer_direction_changes,0.09420214303354442,0.1413683883182067
answer_zero_crossings,0.0007156158512771071,0.001013622858700544
