feature,mean_importance,std_importance
reasoning_negative_mass,85.47085137271507,37.132098485931316
answer_n_chunks,75.86537244133652,58.3097342150996
answer_end_minus_reasoning_end,74.16383903895803,65.00975674846171
answer_minus_reasoning_mean,62.564840835519135,27.07389358169593
reasoning_start,54.891764649061955,48.71349708815316
reasoning_late_mean,53.28883407178703,35.864704743688385
reasoning_mid_mean,47.63359429844422,34.48092948189286
answer_std,46.47699593214784,45.57392165809339
total_n_chunks,39.03592151678167,50.93431911739592
reasoning_total_variation,35.72328357649967,24.579655872102524
reasoning_fall_from_peak,33.4270086691482,43.496064160237474
reasoning_max_rise_pos,33.4132059879048,16.109153960961688
reasoning_n_chunks,27.12171504679792,22.832417977956464
reasoning_peak_pos,26.994674208760262,30.817335591940726
answer_start_minus_reasoning_end,25.75986323542893,15.743852512216819
answer_range_minus_reasoning_range,23.789864253322595,30.408164651902123
reasoning_positive_mass,22.87604537610896,21.763421525345844
reasoning_end_minus_start,19.512107517034746,15.349517196881651
answer_min,19.1176518145483,16.95476184193416
answer_start,19.05193176837638,25.774231373330604
reasoning_monotonicity,17.424126905947922,15.443571445597907
reasoning_max_drop_pos,16.5420779548469,16.550800116162424
reasoning_curvature_abs_mean,16.39975499060238,13.224776613625808
reasoning_trough_pos,15.094520821189198,9.376750121218432
reasoning_range,14.332760612480342,17.071850900106718
reasoning_zero_crossings,12.667805007432488,14.126040494697675
reasoning_min,12.448531929659657,9.50970183323461
reasoning_late_minus_early,11.932141933699821,7.449542719834668
answer_max_drop_pos,11.07437593031209,8.79404630102654
reasoning_max_drop,9.622734182979912,11.37362748291051
reasoning_time_positive,9.307139362301678,10.151331454301419
reasoning_max_rise,8.246665599057451,8.99134402699034
reasoning_max,7.12979051140137,6.586273895012629
answer_fall_from_peak,6.922559421602637,12.450667861956157
answer_end_minus_start,6.464843452442437,10.464416111346464
answer_range,6.437675177212805,8.219847105653638
answer_max_rise_pos,6.336396776282345,7.099896211822711
answer_total_variation,6.109077336209293,9.573378370971863
answer_mid_mean,5.863132392661646,9.047595662915954
reasoning_end,5.790257496712729,5.53871373243077
reasoning_std,5.331785728425712,3.1048116448061713
reasoning_early_mean,5.263248462881893,3.8404541968778694
answer_max_drop,4.601263390068198,3.8017946053539795
reasoning_rebound_from_trough,4.194608256746974,4.150109929039152
answer_early_mean,3.670145647553727,4.6338422530276775
reasoning_direction_changes,3.639121798006818,2.4638136312291707
reasoning_time_negative,3.5083010090515017,3.715035012782662
answer_late_mean,3.3324235137552023,2.9884086522383253
answer_max_rise,3.2841051051393153,4.816742990058284
answer_curvature_abs_mean,2.9789565690676683,1.830786653862668
answer_trough_pos,2.143992218375206,4.577574224836362
answer_positive_mass,1.0446581023325963,0.9741708916743937
answer_max,0.9584311819635332,1.5740576001218423
answer_end,0.9323157710488885,1.492343103055097
answer_late_minus_early,0.8194035313092172,1.1238284966973842
answer_rebound_from_trough,0.4773347643669695,0.6830643793501122
answer_negative_mass,0.4420431969687343,0.5374325947662745
answer_peak_pos,0.07587813772261143,0.16966867395385024
answer_direction_changes,0.0,0.0
answer_time_positive,0.0,0.0
answer_time_negative,0.0,0.0
answer_monotonicity,0.0,0.0
answer_zero_crossings,0.0,0.0
