feature,mean_importance,std_importance
answer_n_chunks,1.5441884882580341,0.11863613293389143
answer_range_minus_reasoning_range,0.7544170025273166,0.13124655218573889
answer_monotonicity,0.743883867835119,0.06393199164189617
answer_minus_reasoning_mean,0.6854181832261561,0.1614930120897444
answer_zero_crossings,0.5886485679089805,0.2237287989557753
answer_time_positive,0.5780472838465269,0.2315076267351469
answer_rebound_from_trough,0.5470665044943839,0.21410488173565648
reasoning_n_chunks,0.5133014698243663,0.134664881994561
reasoning_max_rise_pos,0.5082139931583667,0.16530763526853806
reasoning_total_variation,0.5008134450202322,0.19293720832361683
reasoning_monotonicity,0.4972584159997465,0.08779189245770826
total_n_chunks,0.482856062246403,0.132995898077287
answer_trough_pos,0.471733360949369,0.2859514217644965
answer_peak_pos,0.46486817324078566,0.2187626697077876
answer_end_minus_reasoning_end,0.4494795612551211,0.34096609461365207
answer_time_negative,0.44326397924656413,0.08091472456060131
answer_end,0.44080389552395716,0.10634080897385366
answer_early_mean,0.4253549588628071,0.14043394432623432
answer_max,0.39348823772897606,0.1584443704044638
reasoning_curvature_abs_mean,0.37178718307848463,0.21252412781772367
answer_direction_changes,0.33318848571062565,0.2390871458403257
reasoning_max_drop,0.3085272264341827,0.1919540143857121
answer_positive_mass,0.29932700361575687,0.10521737459173389
reasoning_max,0.29745954383668166,0.1987934485065242
reasoning_min,0.2923803345808408,0.14048485603591906
answer_end_minus_start,0.2920544402430816,0.19177601723354099
answer_start_minus_reasoning_end,0.2822045567179977,0.18010176776535827
reasoning_trough_pos,0.27363121326198725,0.1507602260653704
reasoning_peak_pos,0.2696394161144085,0.1159962543767015
answer_late_minus_early,0.26860106448522514,0.10940711067053296
reasoning_std,0.25888011331209937,0.2541335107387099
reasoning_mid_mean,0.2571254399754637,0.17915229379286643
reasoning_zero_crossings,0.25542525123648724,0.22655638061042355
reasoning_late_mean,0.2498724295368418,0.16381676008870688
answer_mid_mean,0.24779373984878372,0.11948955208975241
reasoning_max_rise,0.24716315460927812,0.15755323719446324
reasoning_late_minus_early,0.24589398387882982,0.1517099532375892
answer_range,0.24071241434725432,0.117271389656144
reasoning_positive_mass,0.239784494885905,0.21132069117743782
answer_max_drop_pos,0.20707378100927404,0.19398686861466896
answer_late_mean,0.19327518830079385,0.13611660469037148
answer_start,0.18473291147969004,0.19832440280615649
reasoning_time_negative,0.18356797231981797,0.12327324558891677
reasoning_time_positive,0.18356797231981775,0.12327324558891672
answer_fall_from_peak,0.17024971944024453,0.12192423529031839
answer_curvature_abs_mean,0.15656431451310776,0.14596331900309223
reasoning_early_mean,0.14512316258065,0.08573903013683123
reasoning_end,0.14319320793646012,0.10906037541762031
answer_negative_mass,0.14196885053134364,0.1101338991229602
reasoning_start,0.13784245608370552,0.1037023574737118
reasoning_direction_changes,0.13211739571576966,0.12310579165486588
answer_max_drop,0.12840441723347357,0.08504580451930312
answer_total_variation,0.12081602386279924,0.0913110206109652
reasoning_max_drop_pos,0.11316490145905318,0.06543659911091801
answer_max_rise_pos,0.10030913877564877,0.0371484489703581
answer_min,0.09468339588964195,0.03424985801410095
reasoning_end_minus_start,0.09426889058057185,0.06262069722883037
answer_std,0.09374435761219091,0.07830220698841396
reasoning_fall_from_peak,0.07816714709546796,0.041151595025643965
reasoning_negative_mass,0.07803383867355625,0.0608807882924415
reasoning_rebound_from_trough,0.07751300413363973,0.058986783427989284
reasoning_range,0.05367383672406634,0.03800476325054206
answer_max_rise,0.0496034753854143,0.04982303714092509
