feature,mean_importance,std_importance
reasoning_direction_changes,0.29779030529025474,0.19522944909263718
reasoning_trough_pos,0.2631059940540581,0.3770955276521224
answer_max_drop_pos,0.2385011748483521,0.1897402762709473
reasoning_max_drop_pos,0.227401433007617,0.1303995756664385
reasoning_max_rise,0.17907055964751634,0.18336945503951352
answer_range_minus_reasoning_range,0.17084868054953403,0.17260239085439363
answer_end_minus_reasoning_end,0.1597037027022452,0.17023273376518924
answer_n_chunks,0.14866682980791665,0.1268819541721242
answer_end_minus_start,0.14782406969170553,0.07821615322140958
reasoning_max_rise_pos,0.13709401788946707,0.12342134731809293
reasoning_range,0.13608168312202906,0.16935534714970427
reasoning_fall_from_peak,0.11534405759884976,0.23350761654578156
reasoning_max_drop,0.10875758854090237,0.15677164293632767
answer_max_rise,0.10422722852090374,0.17583997507486931
answer_max_drop,0.09724753094924381,0.09385918532021752
answer_late_mean,0.08892708496714477,0.12909826426197027
answer_minus_reasoning_mean,0.08312522599881049,0.07590438341684975
answer_max,0.08123647771353718,0.11500527811669613
reasoning_n_chunks,0.07887570172606502,0.08399362017409429
answer_late_minus_early,0.07424911131092812,0.06656038700869368
reasoning_mid_mean,0.07390133463777601,0.08518160527416467
answer_mid_mean,0.07000163664197316,0.08518848121509488
answer_zero_crossings,0.06861721850873437,0.09104795180283935
answer_time_positive,0.06663576549326536,0.12269697047573
answer_min,0.06631261303991778,0.10720656066176076
total_n_chunks,0.06275539193302393,0.10318244135996438
reasoning_std,0.05523238859314006,0.03962341743458595
answer_curvature_abs_mean,0.05157692109933123,0.09870283291002079
answer_trough_pos,0.05086803789017722,0.0593343967117673
reasoning_max,0.048391718865605074,0.035841781158489586
answer_start,0.044167261230177245,0.054666423018950666
reasoning_late_mean,0.041830603764174155,0.03195166175598439
answer_total_variation,0.039330979643273166,0.06531526329086788
reasoning_end_minus_start,0.039172559313010426,0.04489194109534711
reasoning_min,0.0390315574768465,0.02550342286728455
answer_negative_mass,0.03856401637749514,0.056681003745488456
answer_positive_mass,0.03782722079049563,0.07291041610183434
reasoning_monotonicity,0.036386644445883576,0.03188024659626803
reasoning_curvature_abs_mean,0.03635401011270005,0.032450366061681016
answer_direction_changes,0.03628481668420136,0.03850007768113697
answer_rebound_from_trough,0.03483657733595465,0.04016520949062156
reasoning_start,0.03344001396180829,0.03579173470163546
answer_early_mean,0.032225477228348606,0.04536558626646596
reasoning_late_minus_early,0.030280935797782148,0.040856739882195355
reasoning_peak_pos,0.029938556339766366,0.016590254738960995
answer_peak_pos,0.027092322816315573,0.040806170665324416
answer_monotonicity,0.02403762652684236,0.03200883766447464
reasoning_total_variation,0.02274262031423859,0.024449954857381814
answer_max_rise_pos,0.019618568956502713,0.019635263073648587
answer_range,0.01933871811488643,0.0122186289548686
answer_std,0.019263115522335283,0.024286372655503926
reasoning_time_positive,0.018723584806139115,0.03081140239653521
reasoning_positive_mass,0.017791771460906602,0.029639488845294517
reasoning_negative_mass,0.015619395458634245,0.014346082987480786
answer_end,0.011616936075733974,0.015001686168791528
reasoning_zero_crossings,0.010943006936577149,0.009189548966004067
answer_start_minus_reasoning_end,0.009835596734774299,0.019488998769841268
answer_fall_from_peak,0.00651331540721003,0.008222643308771706
reasoning_end,0.0064650873187929395,0.009118012624281947
reasoning_early_mean,0.006385182027588599,0.00819046942796421
reasoning_rebound_from_trough,0.0063046970622963276,0.008034313957065872
reasoning_time_negative,0.0018013780005276202,0.004028003662352411
answer_time_negative,0.0,0.0
