feature,mean_importance,std_importance
reasoning_direction_changes,0.0485256242489838,0.025476953730015663
answer_zero_crossings,0.043914609431306824,0.025031925098271308
answer_max_drop,0.042017274710360916,0.022720210388854165
reasoning_max_rise,0.040441222521698524,0.018647966735691118
reasoning_trough_pos,0.03843844247267368,0.015477442044081947
answer_total_variation,0.03525568683194312,0.019430577516848225
answer_trough_pos,0.033076986436369506,0.014244741924343898
answer_monotonicity,0.028155325088019538,0.02247283462355353
answer_minus_reasoning_mean,0.02701524952907113,0.01429338695020491
reasoning_min,0.02664547598066027,0.006385760976879486
answer_end_minus_reasoning_end,0.02591242923508853,0.011101675063518054
reasoning_total_variation,0.025738522464034446,0.013739868513180141
answer_positive_mass,0.023966731669575077,0.022487294053870437
reasoning_negative_mass,0.022076898266186817,0.012934677919725655
reasoning_monotonicity,0.019883621198746683,0.013170347622228882
reasoning_max_rise_pos,0.01972045368918285,0.0107691727474222
answer_max_rise,0.019710963967593403,0.007472115232901754
answer_n_chunks,0.018976106428573235,0.009189640643054926
answer_range_minus_reasoning_range,0.018739511452404867,0.015005605747724126
reasoning_max,0.018715959358101192,0.012102617598764801
reasoning_n_chunks,0.018103297241849003,0.009145063224177897
answer_max_drop_pos,0.016597597139132607,0.009428096452477008
answer_curvature_abs_mean,0.016533043696504508,0.012733793808017807
total_n_chunks,0.01636048757430654,0.00906129224690596
answer_start,0.015386347398105571,0.0073224889667591955
answer_end_minus_start,0.014658331902640409,0.007926602682556568
answer_negative_mass,0.014468308499583998,0.0122128561933588
reasoning_peak_pos,0.013442001098927459,0.012111410565170629
reasoning_curvature_abs_mean,0.013130593952286518,0.008472616859970689
reasoning_max_drop_pos,0.012979463360299166,0.013564662656296621
answer_direction_changes,0.012881766719502738,0.01745464965614357
answer_std,0.012462934175784106,0.004014974944007328
reasoning_mid_mean,0.01206128578053808,0.005782978193873086
reasoning_time_negative,0.011791263996040278,0.005062696380054371
reasoning_time_positive,0.011791263996040222,0.005062696380054382
reasoning_positive_mass,0.011626826646735321,0.007990664460197581
reasoning_rebound_from_trough,0.011562580012661233,0.00747996118728963
reasoning_max_drop,0.011525739238266063,0.012413909145803047
reasoning_late_minus_early,0.011441560080730221,0.008684169685733538
reasoning_late_mean,0.010853461726536062,0.0052540584067512835
reasoning_early_mean,0.009990147203626499,0.009381511331275356
reasoning_range,0.009952905266376008,0.0069673827917062095
reasoning_start,0.009630032445631478,0.00691559306969942
answer_mid_mean,0.008917774100364262,0.00616084414796569
answer_late_mean,0.0086143433568244,0.006865381147752259
answer_time_positive,0.00858916268386883,0.005616389612931041
answer_time_negative,0.008589162683868822,0.00561638961293112
reasoning_end,0.008221066051993228,0.0045424944817800674
answer_late_minus_early,0.007964125713652122,0.0032820594419101013
reasoning_fall_from_peak,0.0077461599539490585,0.007619248528450377
answer_max_rise_pos,0.007738895819770003,0.003332748266747077
answer_max,0.00746486871504394,0.006256959775983773
reasoning_zero_crossings,0.0073097497840802494,0.006936796295946952
reasoning_std,0.007169136390523698,0.006376738399875265
answer_start_minus_reasoning_end,0.00677884614501915,0.003430211596309203
answer_peak_pos,0.006248801071701978,0.0033292039597009448
answer_rebound_from_trough,0.005941536379222367,0.003446738063090009
answer_fall_from_peak,0.004728750310471008,0.006383974058226567
answer_early_mean,0.0046319898413904595,0.003999891251649327
reasoning_end_minus_start,0.004471731278996359,0.0053562630404044385
answer_range,0.003937129030666573,0.0011299405037225967
answer_min,0.002651090081275835,0.0020258644019959635
answer_end,0.0017259944178180616,0.0017519501359503262
