feature,mean_importance,std_importance
answer_fall_from_peak,0.9943671428479849,0.2092865960162706
answer_rebound_from_trough,0.825392937552718,0.3002523666586586
reasoning_monotonicity,0.744529739874308,0.11203718618326212
answer_peak_pos,0.7253529716766268,0.23913690264572077
answer_max_drop,0.7008479518522497,0.20149589663043352
answer_n_chunks,0.6382781863348566,0.09077560544886788
answer_time_positive,0.6108797374005043,0.2710500082230925
answer_max_rise,0.5506826747507423,0.16729114965825653
answer_negative_mass,0.5356200931644733,0.23545608244975216
reasoning_max,0.5050717053349907,0.16523665020791087
answer_max_rise_pos,0.4889639498580845,0.20827129856294196
answer_curvature_abs_mean,0.4549094606458949,0.2585627962621437
reasoning_std,0.4531173497472273,0.26969960995729203
reasoning_max_drop,0.4475937320737975,0.1662598048653791
answer_max,0.4219194183040792,0.22316221271184622
answer_zero_crossings,0.4013212217553052,0.1507429660351261
answer_std,0.39243058386353546,0.14160312551967033
answer_trough_pos,0.38615720860686953,0.3273113270720335
answer_monotonicity,0.38497241607260396,0.2916959505389609
answer_range,0.37109316883486987,0.15758267895095274
answer_minus_reasoning_mean,0.34113308706662515,0.24503045619816266
total_n_chunks,0.33925717070227723,0.0664837902245669
reasoning_zero_crossings,0.3339800461816507,0.21753039959518244
answer_range_minus_reasoning_range,0.3317087815017744,0.37379760110533033
answer_direction_changes,0.323201959250157,0.297389998986733
answer_min,0.3166784770729509,0.14183123233441483
answer_mid_mean,0.3131278213553102,0.13283291833270025
reasoning_min,0.3086813284003043,0.19126069744650995
answer_end,0.2838491094251289,0.14305032477818108
answer_start_minus_reasoning_end,0.27550295280257836,0.19132730632656064
answer_total_variation,0.265105579733666,0.1143390755153486
reasoning_peak_pos,0.26135218205344024,0.20082620096019677
answer_late_minus_early,0.2583034999319534,0.13799063351520313
reasoning_trough_pos,0.2496310495199972,0.24118934605668685
answer_end_minus_start,0.2495495924250093,0.26996937091255674
answer_positive_mass,0.24866306875044888,0.21960074188910927
reasoning_curvature_abs_mean,0.2294724570762919,0.14323875933916042
reasoning_n_chunks,0.22792068882733219,0.0745230211431244
reasoning_direction_changes,0.22039641073416857,0.09854803831765156
answer_early_mean,0.21752946205290552,0.14671269558539146
answer_time_negative,0.2146438392358047,0.1047366262460514
reasoning_max_drop_pos,0.2118107045681065,0.04633021801027158
reasoning_range,0.19946469391747682,0.07759264985320637
answer_max_drop_pos,0.19842264599773882,0.06380248279979368
reasoning_fall_from_peak,0.1826117632072038,0.1493991523530156
reasoning_total_variation,0.18254980773659676,0.11970797331743373
answer_start,0.16755605389326805,0.13063289060498876
reasoning_max_rise,0.16237841099643907,0.033718239345267145
answer_late_mean,0.15944838321910965,0.2170864063010178
reasoning_mid_mean,0.1586082295641434,0.09384245574983224
reasoning_positive_mass,0.12634455458094265,0.0920528886786229
reasoning_early_mean,0.10942903223655602,0.032023851839170864
reasoning_end,0.10292702211703039,0.07241119429996133
reasoning_negative_mass,0.10229298018711164,0.1212435950903724
reasoning_late_minus_early,0.09918177884352578,0.05018481831574493
reasoning_time_positive,0.09466825329800355,0.053002936318962454
reasoning_time_negative,0.09466825329800346,0.05300293631896323
reasoning_rebound_from_trough,0.09355363794301581,0.11688936405884905
answer_end_minus_reasoning_end,0.08264000304483454,0.05360839376902806
reasoning_max_rise_pos,0.07964891940478638,0.09232728417937969
reasoning_late_mean,0.06653077842228208,0.07690434282394948
reasoning_start,0.0626322814986159,0.057224843657416403
reasoning_end_minus_start,0.05970958049148702,0.024716231254195222
